Epoch,IDBatch,Loss,Accuracy
4.0,97.0,252.11273193359375,0.3244943916797638
4.0,98.0,256.6922607421875,0.259893000125885
4.0,99.0,246.598876953125,0.3549748659133911
4.0,100.0,250.39254760742188,0.3130693733692169
4.0,101.0,261.16162109375,0.33021387457847595
4.0,102.0,257.25439453125,0.3007977604866028
4.0,103.0,242.07571411132812,0.31692641973495483
4.0,104.0,248.6171875,0.32637324929237366
4.0,105.0,258.8490295410156,0.31012633442878723
4.0,106.0,275.93817138671875,0.3086767792701721
4.0,107.0,267.7042236328125,0.33116352558135986
4.0,108.0,254.99989318847656,0.31002718210220337
4.0,109.0,260.7052917480469,0.29055356979370117
4.0,110.0,259.9521484375,0.28256598114967346
4.0,111.0,262.48687744140625,0.3434416353702545
4.0,112.0,259.8327331542969,0.339599609375
4.0,113.0,254.8680419921875,0.33975863456726074
4.0,114.0,257.3448486328125,0.34254029393196106
4.0,115.0,57.973602294921875,0.29751405119895935
